text,location,phase
team phc put forward noble initiative distributing food homeless vizag step forward donate great cause belivers volunteers activemembers coronavirus homeless hunger supportneedy lockdowndays fightagainstcorona india teamphc thanksshivavizag belivers volunteers activemembers coronavirus homeless hunger supportneedy lockdowndays fightagainstcorona india teamphc thanksshiva,hyderabad,1
india tremendous capacity eradicating coronavirus pandemic economic times https economictimes com news politics nation india tremendous capacity eradicating coronavirus pandemic articleshow 74788341 cms utm source twitter pwa amp utm medium social amp utm campaign socialsharebuttons via economictimes,hyderabad,1
country lacking rapists rapistshavetobehanged minor girl raped 21dayslockdown thing dangerous sir narendramodi coronavirus coronaindia indiatoday jharkhandpolice please act shoot 8 people involved https twitter com prahaladlucky status 1244345485978034176rapists rapistshavetobehanged 21dayslockdown coronavirus coronaindia jharkhandpolice,hyderabad,1
finally red heart selector take care homeless poor people also included family india unites coronaviruscoronavirus,mumbai,1
nobody says “ ” anymore coronaviruscoronavirus,mumbai,1
pmoindia u pls take support rahulgandhi amp anyone wanting 2 help crisis like covid2019 isnt political religious pls give every1 chance 2 go coronavirus amp let india prevail togetherness folded hands indiavscorona spreadthelovecovid2019 political religious coronavirus india togetherness indiavscorona spreadthelove,mumbai,1
thanks tweeting experience coronavirus coronaupdatecoronavirus coronaupdate,mumbai,1
part war coronavirus join supporting need helping hand critical hour – peoples gym,mumbai,1
“ ’ lot panic money left purchase food die hunger even coronavirus reaches us ” says kalim mulla worker closed handloom bhiwandi https bit ly 3ddj6m0 lockdownwithoutplan migrantsontheroad migrationpandemiclockdownwithoutplan migrantsontheroad migrationpandemic,delhi,1
coronavirus infected incindia leader kerala jumped quarantine amp infected 260 people https www opindia com 2020 03 kerala congress leader coronavirus positive jump quarantine super spreader via opindia comcoronavirus,delhi,1
covid19 picture going dark scary every hour went coronavirus wuhanvirus chinesevirus19covid19 coronavirus wuhanvirus chinesevirus19,delhi,1
mannkibaat pm requests everyone comply lockdown without difficult save scourge coronavirus via namo appmannkibaat,delhi,1
mannkibaat coronavirus posing challenge knowledge science rich poor strong weak alike confined nations borders makes distinction region season pm modi requests everyone abide lakshman rekha display patience via namannkibaat,delhi,1
german state finance minister kills coronavirus hits economy ndtv,kolkata,1
shall abide 21 days lockdown rule includes staying home follow directions given government india prevent spread coronavirus dujipur https www instagram com p b vapjgdwhb igshid kp5ri6i96lyt,kolkata,1
already seeing many posts predictions condition world done coronavirus pandemic people mostly talking dwindling globaleconomy human beings dire consequencesworld coronavirus globaleconomy,kolkata,1
predict lyrics 2020 coronavirus body stacking still unknown real world citizens afraid covid19 coronatime pmoindia drcreepcovid19 coronatime pmoindia drcreep,kolkata,1
coronavirus outbreak timeline patient zeros diagnosis https youtu 6wjovezytzg via youtube lockdown cronovirus coronaupdate covid2019indialockdown cronovirus coronaupdate covid2019india,kolkata,1
know covid19covid19,chennai,1
boats idling backwaters covid covıd19 covid 19 boat backwaters lockdown chennai india https www instagram com p b u0sn7lnkh igshid 1cocopqtpi11xcovid cov covid 19 boat backwaters lockdown,chennai,1
great work sir r proud u sir coronavirusoutbreakindia wetogetherfightscorona covid19 cccoronavirusoutbreakindia wetogetherfightscorona covid19,chennai,1
fomites objects materials likely carry infection fomites around us door door knob mobile phone cell phone dollar banknote currency laptop computer laptop video game remotes electric plug light switche indiafightscorona coronavirus covid covid19 covid 19 coronavirusoutbreak togetherwecan stayhome 21daylockdownfomites indiafightscorona coronavirus covid covid19 covid 19 coronavirusoutbreak togetherwecan stayhome stayhome 21daylockdown,chennai,1
tirunelveli 3 3 people call place order essential supplies groceries vendors attached list covid19 covidgrocery covidtn collectortnv sandy nanduritirunelveli covid19 covidgrocery covidtn,chennai,1
time rabi harvest india rabi crops sown winter harvested late march early april covid19 lockdown farmers fearing loss though gov exempted farm workers amp procurement agencies also safety farm workers labors,bangalore,1
lets anxious together amateur noodling covid19 bangalore india https www instagram com p b vml8nhrar igshid bb0wmflgxdg2covid19,bangalore,1
covid 19 globally killed 33k people perhaps shocking death due covid19 germanycoronavirus thomasschaefer coronavirusoutbreak https amp dw com en german state finance minister thomas sch c3 a4fer found dead 52948976 twitter impression truecovid 19 covid19 germanycoronavirus thomasschaefer coronavirusoutbreak,bangalore,1
responsible citizen donated small amount pmcaresfund everyone whatever support govt fellow indian brothers amp sisters fight pandemic jai hind covid19 please support pm cares covid 19 relief fund narendramodi folded handspmcaresfund covid19,bangalore,1
responsible citizen donated small amount pmcaresfund everyone whatever support govt fellow indian brothers amp sisters fight pandemic jai hind covid19 please support pm cares covid 19 relief fund narendramodi folded handspmcaresfund covid19,bangalore,1
hello everyone feeling sad stressed anxious angry copingwithcovid join un youth amp ’ webinar series “ youth mental health ” help cope pandemic link http bit ly cwcovid 5 30 pm india youth2030 vforce unv india covid19copingwithcovid youth2030 vforce unv india covid19,hyderabad,1
instructions aimim president asadowaisi sb day 2 relief distribution hakeempet kunta surrounds relief distributed 300 families karwan mla kausarmohiuddin amp nanal ngr corpghmcnaseer overseen relief efforts covid19 coronavirus aimim nationalaimim covid19 coronavirus,hyderabad,1
unitedagainstcorona kchirutweets iamnagarjuna iamsaidharamtej iamvaruntej musicdirectorkoti joined together educate people covid19 shoot recorded home asking everyone stay safe https youtu eijwca9e1me indiafightscoronaunitedagainstcorona musicdirectorkoti covid19 indiafightscorona,hyderabad,1
congratulations please dont discharge right away would take 14 days completely get well case tested twice discharge covid19 telanganafightscorona covid 19 discharge criteria pdfcovid19 telanganafightscorona,hyderabad,1
room view selfisolation selfquarantine covid19 mumbaiquarantined socialdistancing mumbai maharashtra https www instagram com p b vdzuyh7xt igshid bri06wk5kcbvselfisolation selfquarantine covid19 mumbaiquarantined socialdistancing,mumbai,1
watching cute animal videos internet thing keeping insanity together pandemic sundaythoughts quarantinelife untilltomorrow lockdown coronavirusindia covid19pandemic sundaythoughts quarantinelife untilltomorrow lockdown coronavirusindia covid19,mumbai,1
possible 92 china effected ppl recovered n countries suffering chinese biowar covid19 covid2019india askzee pmoindia narendramodibiowar covid19 covid2019india askzee,mumbai,1
pm cares fund accepts micro donations strengthen disaster management capacities encourage research protecting citizens donate covid19 pmcares princeprasad bjp4prince narendramodi jpnaddacovid19 pmcares princeprasad,mumbai,1
time us xfapsiansdelhi get together amp collect pledge towards pm relief fund covid19 please come forward amp donate minimum rs 500 together together thewritesush jroy 1978 wittydoc12 msktunnu hardeepspuri manishsethcovid19,delhi,1
time us xfapsiansdelhi get together amp collect pledge minimum rs 5 lakhs amp bit covid19 please come forward wittydoc12 thewritesush jroy 1978 jai hind stayhomeindia narendramodi pmoindia hardeepspuricovid19 stayhomeindia,delhi,1
